UniqueID,Year,Admin,Longitude,Latitude,Area
1016924,1997,-999,-61.033402,-17.404373,-999
1017225,2000,-999,-63.180714,-17.784324,-999
1017225,2001,-999,-63.180714,-17.784324,-999
1016174,2002,-999,-63.498631,-17.500664,-999
1016175,2002,-999,-63.135642,-17.8269,-999
1016176,2002,-999,-63.394403,-17.357356,-999
1017225,2002,-999,-63.180714,-17.784324,-999
1017225,2003,-999,-63.180714,-17.784324,-999
1018602,2003,-999,-64.7167,-21.8833,-999
1018737,2003,-999,-61.507,-17.2378,-999
1017222,2004,-999,-62.025576,-16.131911,-999
1017223,2004,-999,-64.052625,-13.260581,-999
1017225,2004,-999,-63.180714,-17.784324,-999
1018601,2004,-999,-64.3667,-22.65,-999
1015730,2005,-999,-66.1667,-17.38414,-999
1017222,2005,-999,-62.025576,-16.131911,-999
1017223,2005,-999,-64.052625,-13.260581,-999
1017225,2005,-999,-63.180714,-17.784324,-999
1018063,2005,-999,-65.4204,-16.9743,-999
1017222,2006,-999,-62.025576,-16.131911,-999
1017223,2006,-999,-64.052625,-13.260581,-999
1017225,2006,-999,-63.180714,-17.784324,-999
1018063,2006,-999,-65.4204,-16.9743,-999
1017222,2007,-999,-62.025576,-16.131911,-999
1017223,2007,-999,-64.052625,-13.260581,-999
1017225,2007,-999,-63.180714,-17.784324,-999
1018063,2007,-999,-65.4204,-16.9743,-999
1018409,2007,-999,-64.730705,-21.530693,-999
1017222,2008,-999,-62.025576,-16.131911,-999
1017223,2008,-999,-64.052625,-13.260581,-999
1017225,2008,-999,-63.180714,-17.784324,-999
1018061,2008,-999,-68.764,-11.0209,-999
1018063,2008,-999,-65.4204,-16.9743,-999
1014829,2009,-999,-66.099998,-10.983333,-999
1014903,2009,-999,-67.599998,-15.733333,-999
1014909,2009,-999,-67.550003,-15.816667,-999
1014915,2009,-999,-67.5,-16,-999
1014918,2009,-999,-67.727135,-16.188892,-999
1014927,2009,-999,-67.5,-16.5,-999
1014928,2009,-999,-65.5,-16.5,-999
1014949,2009,-999,-65.366669,-16.916668,-999
1014958,2009,-999,-63.25,-17.333332,-999
1014959,2009,-999,-69.050003,-17.35,-999
1014965,2009,-999,-63.166668,-17.5,-999
1014971,2009,-999,-62.866669,-17.783333,-999
1014980,2009,-999,-63.816666,-17.966667,-999
1016176,2009,-999,-63.400002,-17.35,-999
1017092,2009,-999,-64.900002,-14.833333,-999
1017222,2009,-999,-62.025576,-16.131911,-999
1017223,2009,-999,-64.052625,-13.260581,-999
1017225,2009,-999,-63.180714,-17.784324,-999
1018061,2009,-999,-68.764,-11.0209,-999
1018062,2009,-999,-66.0574,-11.011,-999
1018063,2009,-999,-65.4204,-16.9743,-999
1018117,2009,-999,-68.137321,-16.497324,-999
1016821,1979,-999,-149.58,-17.68,-999
1019405,1979,-999,-149.828167,-17.538969,-999
1018857,1982,-999,-149.425449,-17.649911,-999
1018857,1983,-999,-149.425449,-17.649911,-999
1018857,1984,-999,-149.425449,-17.649911,-999
1018857,1985,-999,-149.425449,-17.649911,-999
1018857,1986,-999,-149.425449,-17.649911,-999
1018857,1987,-999,-149.425449,-17.649911,-999
1018850,1988,-999,-139.558754,-8.901353,-999
1019243,1988,-999,-149.572692,-17.542243,-999
1016818,1989,-999,-140.1,-8.9,-999
1017324,1989,-999,-140.887313,-18.139,-999
1017333,1989,-999,-140.144463,-8.862005,-999
1018857,1989,-999,-149.425449,-17.649911,-999
1019243,1989,-999,-149.572692,-17.542243,-999
1016818,1990,-999,-140.1,-8.9,-999
1017324,1990,-999,-140.887313,-18.139,-999
1017333,1990,-999,-140.144463,-8.862005,-999
1018857,1990,-999,-149.425449,-17.649911,-999
1019243,1990,-999,-149.572692,-17.542243,-999
1019243,1991,-999,-149.572692,-17.542243,-999
1018857,1992,-999,-149.425449,-17.649911,-999
1019243,1992,-999,-149.572692,-17.542243,-999
1019243,1993,-999,-149.572692,-17.542243,-999
1018854,1994,-999,-151.441841,-16.803884,-999
1019243,1994,-999,-149.572692,-17.542243,-999
1019243,1995,-999,-149.572692,-17.542243,-999
1015628,1996,-999,-149.601202,-17.575303,-999
1019243,1996,-999,-149.572692,-17.542243,-999
1015628,1997,-999,-149.601202,-17.575303,-999
1019243,1997,-999,-149.572692,-17.542243,-999
1017466,2001,-999,-139.028,-9.801,-999
1017467,2001,-999,-151.372,-16.84,-999
1017468,2001,-999,-149.804,-17.534,-999
1018766,2001,-999,-139.02317,-9.757107,-999
1018844,2001,-999,-147.666578,-23.866687,-999
1018846,2001,-999,-151.738071,-16.503908,-999
1018847,2001,-999,-134.978771,-23.126468,-999
1018854,2001,-999,-151.441841,-16.803884,-999
1018856,2001,-999,-151.502266,-16.608558,-999
1018857,2001,-999,-149.425449,-17.649911,-999
1018859,2001,-999,-146.355457,-16.151698,-999
1019243,2001,-999,-149.572692,-17.542243,-999
1019404,2001,-999,-149.57,-17.535,-999
1019405,2001,-999,-149.828167,-17.538969,-999
1018844,2002,-999,-147.666578,-23.866687,-999
1018846,2002,-999,-151.738071,-16.503908,-999
1018850,2002,-999,-139.558754,-8.901353,-999
1018854,2002,-999,-151.441841,-16.803884,-999
1018857,2002,-999,-149.425449,-17.649911,-999
1018859,2002,-999,-146.355457,-16.151698,-999
1019405,2002,-999,-149.828167,-17.538969,-999
1018857,2003,-999,-149.425449,-17.649911,-999
1019405,2003,-999,-149.828167,-17.538969,-999
1018854,2004,-999,-151.441841,-16.803884,-999
1018857,2004,-999,-149.425449,-17.649911,-999
1019405,2004,-999,-149.828167,-17.538969,-999
1018857,2005,-999,-149.425449,-17.649911,-999
1019405,2005,-999,-149.828167,-17.538969,-999
1018844,2006,-999,-147.666578,-23.866687,-999
1018846,2006,-999,-151.738071,-16.503908,-999
1018854,2006,-999,-151.441841,-16.803884,-999
1018856,2006,-999,-151.502266,-16.608558,-999
1018857,2006,-999,-149.425449,-17.649911,-999
1018859,2006,-999,-146.355457,-16.151698,-999
1019405,2006,-999,-149.828167,-17.538969,-999
1017319,2009,-999,-149.512525,-17.533158,-999
1017322,2009,-999,-145.572889,-16.160025,-999
1017323,2009,-999,-138.648262,-10.490513,-999
1017324,2009,-999,-140.887313,-18.139,-999
1017328,2009,-999,-145.866022,-14.331087,-999
1017330,2009,-999,-152.25945,-16.443906,-999
1017333,2009,-999,-140.144463,-8.862005,-999
1017334,2009,-999,-149.507818,-17.757842,-999
1017335,2009,-999,-149.350305,-17.749995,-999
1017337,2009,-999,-149.524469,-17.577921,-999
1017338,2009,-999,-149.60103,-17.629462,-999
1017343,2009,-999,-151.338787,-22.480837,-999
1018246,2009,-999,-140.079861,-9.404017,-999
1018844,2009,-999,-147.661257,-23.865902,-999
1018846,2009,-999,-151.738071,-16.503908,-999
1018847,2009,-999,-134.973421,-23.110681,-999
1018854,2009,-999,-151.441841,-16.803884,-999
1018856,2009,-999,-151.502266,-16.608558,-999
1018857,2009,-999,-149.425449,-17.649911,-999
1019243,2009,-999,-149.572692,-17.542243,-999
1019403,2009,-999,-149.489994,-17.506885,-999
1019405,2009,-999,-149.828167,-17.538969,-999
1017495,1972,-999,-169.918,-19.056,-999
1017495,1985,-999,-169.917912,-19.054979,-999
1017495,1986,-999,-169.917912,-19.054979,-999
1016535,1995,-999,-157.337809,-20.161032,-999
1016536,1995,-999,-158.043903,-9.028624,-999
1019148,1995,-999,-159.76,-21.23,-999
1018448,2006,-999,-159.81103,-21.219059,-999
1018449,2006,-999,-159.74824,-21.212191,-999
1018448,2007,-999,-159.81103,-21.219059,-999
1018449,2007,-999,-159.74824,-21.212191,-999
1015157,2009,-999,-157.912676,-21.922459,-999
1019148,2009,-999,-159.774994,-21.234722,-999
1016554,1998,-999,-175.206385,-21.140068,-999
1016554,2004,-999,-175.206385,-21.140068,-999
1017591,2007,-999,-170.697,-14.316,-999
1017349,1998,-999,-176.206684,-13.287063,-999
1016275,2002,-999,-178.142481,-14.285502,-999
1017349,2002,-999,-176.206684,-13.287063,-999
1017349,2009,-999,-176.206684,-13.287063,-999
1016891,1988,-999,-57.66,-25.26,-999
1016891,1989,-999,-57.66,-25.26,-999
1016891,1990,-999,-57.66,-25.26,-999
1016891,1991,-999,-57.66,-25.26,-999
1016891,1992,-999,-57.66,-25.26,-999
1016891,1993,-999,-57.66,-25.26,-999
1016891,1994,-999,-57.66,-25.26,-999
1016891,1995,-999,-57.66,-25.26,-999
1016891,1996,-999,-57.66,-25.26,-999
1016891,1997,-999,-57.66,-25.26,-999
1016891,1998,-999,-57.66,-25.26,-999
1013785,1999,-999,-55.88062,-25.190019,-999
1016891,1999,-999,-57.66,-25.26,-999
1013761,2000,-999,-56.948957,-25.195243,-999
1013785,2000,-999,-55.88062,-25.190019,-999
1013789,2000,-999,-61.058842,-21.906638,-999
1016891,2000,-999,-57.66,-25.26,-999
1016893,2000,-999,-57.53,-25.33,-999
1016894,2000,-999,-57.41,-25.3,-999
1016895,2000,-999,-57.41,-25.35,-999
1016896,2000,-999,-56.01,-25.45,-999
1016897,2000,-999,-54.61,-25.51,-999
1017201,2000,-999,-55.867567,-27.33609,-999
1019059,2000,-999,-57.6,-25.31,-999
1013779,2001,-999,-56.059624,-26.23771,-999
1013789,2001,-999,-61.058842,-21.906638,-999
1019056,2001,-999,-55.7477,-22.5327,-999
1019057,2001,-999,-57.6033,-25.2822,-999
1019058,2001,-999,-57.488,-25.27,-999
1019059,2001,-999,-57.6,-25.31,-999
1019060,2001,-999,-57.3524,-25.3931,-999
1019061,2001,-999,-54.636,-25.407,-999
1019062,2001,-999,-54.6586,-25.499,-999
1019063,2001,-999,-57.283,-25.569,-999
1013761,2002,-999,-56.948957,-25.195243,-999
1013793,2002,-999,-56.059987,-22.88643,-999
1018443,2002,-999,-55.738983,-22.555412,-999
1019056,2002,-999,-55.7477,-22.5327,-999
1019057,2002,-999,-57.6033,-25.2822,-999
1019058,2002,-999,-57.488,-25.27,-999
1019059,2002,-999,-57.6,-25.31,-999
1019060,2002,-999,-57.3524,-25.3931,-999
1019061,2002,-999,-54.636,-25.407,-999
1019062,2002,-999,-54.6586,-25.499,-999
1019063,2002,-999,-57.283,-25.569,-999
1013789,2003,-999,-61.058842,-21.906638,-999
1019056,2003,-999,-55.7477,-22.5327,-999
1019057,2003,-999,-57.6033,-25.2822,-999
1019058,2003,-999,-57.488,-25.27,-999
1019059,2003,-999,-57.6,-25.31,-999
1019060,2003,-999,-57.3524,-25.3931,-999
1019061,2003,-999,-54.636,-25.407,-999
1019062,2003,-999,-54.6586,-25.499,-999
1019063,2003,-999,-57.283,-25.569,-999
1013778,2004,-999,-55.215266,-24.234312,-999
1019056,2004,-999,-55.7477,-22.5327,-999
1019057,2004,-999,-57.6033,-25.2822,-999
1019058,2004,-999,-57.488,-25.27,-999
1019059,2004,-999,-57.6,-25.31,-999
1019060,2004,-999,-57.3524,-25.3931,-999
1019061,2004,-999,-54.636,-25.407,-999
1019062,2004,-999,-54.6586,-25.499,-999
1019063,2004,-999,-57.283,-25.569,-999
1013775,2005,-999,-57.502188,-25.527273,-999
1013778,2005,-999,-55.215266,-24.234312,-999
1017201,2005,-999,-55.867567,-27.33609,-999
1017202,2005,-999,-60.029354,-22.346265,-999
1019056,2005,-999,-55.7477,-22.5327,-999
1019057,2005,-999,-57.6033,-25.2822,-999
1019058,2005,-999,-57.488,-25.27,-999
1019059,2005,-999,-57.6,-25.31,-999
1019060,2005,-999,-57.3524,-25.3931,-999
1019061,2005,-999,-54.636,-25.407,-999
1019062,2005,-999,-54.6586,-25.499,-999
1019063,2005,-999,-57.283,-25.569,-999
1013761,2006,-999,-56.948957,-25.195243,-999
1013775,2006,-999,-57.502188,-25.527273,-999
1013793,2006,-999,-56.059987,-22.88643,-999
1013799,2006,-999,-54.95337,-25.391374,-999
1013800,2006,-999,-59.408153,-20.581937,-999
1015734,2006,-999,-57.544599,-25.248267,-999
1017201,2006,-999,-55.867567,-27.33609,-999
1017202,2006,-999,-60.029354,-22.346265,-999
1019056,2006,-999,-55.7477,-22.5327,-999
1019057,2006,-999,-57.599187,-25.275668,-999
1019058,2006,-999,-57.488,-25.27,-999
1019059,2006,-999,-57.6,-25.31,-999
1019060,2006,-999,-57.3524,-25.3931,-999
1019061,2006,-999,-54.636,-25.407,-999
1019062,2006,-999,-54.6586,-25.499,-999
1019063,2006,-999,-57.283,-25.569,-999
1013775,2007,-999,-57.502188,-25.527273,-999
1013799,2007,-999,-54.95337,-25.391374,-999
1017201,2007,-999,-55.867567,-27.33609,-999
1017202,2007,-999,-60.029354,-22.346265,-999
1018442,2007,-999,-57.150439,-25.622952,-999
1018443,2007,-999,-55.738983,-22.555412,-999
1018444,2007,-999,-57.231867,-25.977573,-999
1018706,2007,-999,-57.630215,-25.286921,-999
1019059,2007,-999,-57.597552,-25.318434,-999
1013767,2008,-999,-57.119974,-22.84154,-999
1013775,2008,-999,-57.502188,-25.527273,-999
1013785,2008,-999,-55.88062,-25.190019,-999
1013793,2008,-999,-56.059987,-22.88643,-999
1017201,2008,-999,-55.867567,-27.33609,-999
1017202,2008,-999,-60.029354,-22.346265,-999
1018088,2008,-999,-57.045,-23.344,-999
1013767,2009,-999,-57.119974,-22.84154,-999
1013785,2009,-999,-55.88062,-25.190019,-999
1015175,2009,-999,-57.94278,-22.15889,-999
1015266,2009,-999,-56.533333,-22.983334,-999
1015268,2009,-999,-56,-23,-999
1015285,2009,-999,-57.1675,-23.1775,-999
1015312,2009,-999,-58.833332,-23.5,-999
1015385,2009,-999,-57.666668,-25.266666,-999
1015403,2009,-999,-54.833328,-25.5,-999
1017201,2009,-999,-55.867567,-27.33609,-999
1017202,2009,-999,-60.029354,-22.346265,-999
1018087,2009,-999,-55.539,-23.263,-999
1018088,2009,-999,-57.045,-23.344,-999
1018090,2009,-999,-56.537,-22.965,-999
1018115,2009,-999,-56.453,-25.4237,-999
1018443,2009,-999,-55.738983,-22.555412,-999
1013758,2010,-999,-56.296089,-25.825832,-999
1013767,2010,-999,-57.119974,-22.84154,-999
1013785,2010,-999,-55.88062,-25.190019,-999
1018124,2009,-999,-65.779324,-28.468088,-999
1018183,2009,-999,-65.2164,-26.8094,-999
1018184,2009,-999,-65.2665,-26.7309,-999
1016901,1997,-999,-64.1,-23.21,-999
1018074,1997,-999,-63.71,-22.06,-999
1018127,1997,-999,-63.81,-22.53,-999
1019646,1997,-999,-64.33,-23.13,-999
1016898,1998,-999,-65.05,-24.66,-999
1016901,1998,-999,-64.1,-23.21,-999
1018074,1998,-999,-63.71,-22.06,-999
1018126,1998,-999,-63.687072,-22.039503,-999
1018127,1998,-999,-63.81,-22.53,-999
1019646,1998,-999,-64.33,-23.13,-999
1018074,2009,-999,-63.71,-22.06,-999
1018125,2009,-999,-64.3189,-23.1385,-999
1018126,2009,-999,-63.683334,-22.033333,-999
1018127,2009,-999,-63.81,-22.53,-999
1019646,2009,-999,-64.321699,-23.128383,-999
1018778,1999,-999,-57.71,-25.28,-999
1016886,2000,-999,-57.65,-25.35,-999
1018778,2000,-999,-57.71,-25.28,-999
1018778,2001,-999,-57.71,-25.28,-999
1018778,2006,-999,-57.71,-25.28,-999
1018778,2007,-999,-57.71,-25.28,-999
1018778,2009,-999,-57.716667,-25.283333,-999
1015428,1999,-999,-64.133331,-27.583332,-999
1016890,2000,-999,-58.68,-34.7,-999
1018636,2007,-999,-58.386,-34.696,-999
1015451,2009,-999,-60.226944,-33.330276,-999
1016884,2000,-999,-64.86,-24.23,-999
1013753,2006,-999,-64.820218,-24.296733,-999
1013754,2009,-999,-65.762068,-23.318542,-999
1016883,2000,-999,-55.924752,-27.425262,-999
1016887,2000,-999,-54.58,-25.96,-999
1016888,2000,-999,-54.65,-26.01,-999
1016889,2000,-999,-54.63,-26.4,-999
1017044,2000,-999,-54.578047,-25.599116,-999
1016125,2002,-999,-54.457515,-25.690342,-999
1017044,2006,-999,-54.578047,-25.599116,-999
1013755,2003,-999,-60.766636,-26.387381,-999
1018158,2009,-999,-61.1874,-27.218,-999
1018573,2002,-999,-109.36,-27.11,-999
1019290,2002,-999,-109.366424,-27.121192,-999
1013750,2007,-999,-60.95071,-30.70351,-999
1013750,2009,-999,-60.95071,-30.70351,-999
1013750,2010,-999,-60.95071,-30.70351,-999
1017095,1993,-999,43.24,-11.7,-999
1017436,2005,-999,55.515,-21.278,-999
1017436,2006,-999,55.515,-21.278,-999
1017253,2007,-999,55.409839,-21.291854,-999
1017253,2008,-999,55.409839,-21.291854,-999
1017815,2008,-999,55.4384,-21.2713,-999
1017253,2009,-999,55.409839,-21.291854,-999
1017098,1984,-999,40.5133,-12.9998,-999
1017098,1985,-999,40.5133,-12.9998,-999
1016691,1989,-999,168.3117,-17.7297,-999
1016691,1990,-999,168.3117,-17.7297,-999
1016691,1998,-999,168.3117,-17.7297,-999
1019438,1979,-999,166.214976,-21.606844,-999
1016866,1989,-999,166.61,-22.27,-999
1019244,1989,-999,165.63391,-21.286815,-999
1019246,1989,-999,165.2324,-20.7822,-999
1019420,1989,-999,166.449,-22.268,-999
1019170,1994,-999,166.45,-22.26,-999
1019170,1995,-999,166.45,-22.26,-999
1019420,1995,-999,166.449,-22.268,-999
1019420,1996,-999,166.449,-22.268,-999
1019420,1997,-999,166.449,-22.268,-999
1016552,1998,-999,164.047216,-20.261509,-999
1016559,1998,-999,166.58,-22.28,-999
1019420,1998,-999,166.449,-22.268,-999
1019429,1998,-999,164.432702,-20.350743,-999
1016559,1999,-999,166.58,-22.28,-999
1019420,1999,-999,166.449,-22.268,-999
1019424,1999,-999,166.449709,-22.149888,-999
1019427,1999,-999,166.362333,-22.129694,-999
1019420,2001,-999,166.458,-22.2758,-999
1019420,2002,-999,166.458,-22.2758,-999
1019444,2002,-999,164.2619,-20.5621,-999
1016111,2003,-999,165.954309,-21.519916,-999
1016112,2003,-999,164.820785,-20.643066,-999
1016114,2003,-999,164.397941,-20.669569,-999
1016119,2003,-999,166.908394,-22.160409,-999
1016559,2003,-999,166.569285,-22.262568,-999
1019244,2003,-999,165.63391,-21.286815,-999
1019420,2003,-999,166.458,-22.2758,-999
1019436,2003,-999,167.240515,-20.944847,-999
1019438,2003,-999,166.214976,-21.606844,-999
1019442,2003,-999,166.560383,-20.646775,-999
1019420,2004,-999,166.458,-22.2758,-999
1019420,2007,-999,166.458,-22.2758,-999
1019420,2008,-999,166.458,-22.2758,-999
1019424,2008,-999,166.45,-22.15,-999
1019420,2009,-999,166.465087,-22.271623,-999
1019438,2009,-999,166.214596,-21.6068,-999
1019439,2009,-999,165.157457,-21.347381,-999
1015052,2009,-999,57.583,-20.299999,-999
1018615,2009,-999,57.512,-20.154,-999
1019263,1999,-999,125.57,-8.55,-999
1019263,2000,-999,125.57,-8.55,-999
1019263,2008,-999,125.57,-8.55,-999
1017163,2006,-999,45.161934,-12.79908,-999
1014865,2010,-999,45.21389,-12.79083,-999
1015741,2006,-999,49.905167,-16.891288,-999
1017440,2006,-999,49.402,-18.15,-999
1014978,2010,-999,146.091553,-17.904526,-999
1014979,2010,-999,145.933334,-17.933332,-999
1019261,1981,-999,146.793,-19.28,-999
1019261,1982,-999,146.793,-19.28,-999
1019261,1983,-999,146.793,-19.28,-999
1019261,1990,-999,146.793,-19.28,-999
1019261,1992,-999,146.793,-19.28,-999
1019261,1993,-999,146.793,-19.28,-999
1019261,1998,-999,146.793,-19.28,-999
1019261,1999,-999,146.793,-19.28,-999
1017524,2001,-999,146.806,-19.248,-999
1019261,2001,-999,146.797,-19.286,-999
1017460,2002,-999,146.817,-19.271,-999
1019261,2002,-999,146.793,-19.28,-999
1016204,2003,-999,146.760507,-19.288623,-999
1017524,2003,-999,146.818,-19.258,-999
1018392,2003,-999,146.751752,-19.306688,-999
1019261,2003,-999,146.793,-19.28,-999
1017524,2004,-999,146.818,-19.258,-999
1018392,2004,-999,146.751,-19.307,-999
1019261,2004,-999,146.793,-19.28,-999
1019261,2005,-999,146.793,-19.28,-999
1018392,2006,-999,146.751752,-19.306688,-999
1017524,2007,-999,146.818485,-19.259618,-999
1019261,2007,-999,146.795886,-19.282224,-999
1015001,2009,-999,146.833328,-19.133333,-999
1015006,2009,-999,146.800003,-19.25,-999
1018048,2009,-999,146.833,-19.142,-999
1019261,2009,-999,146.793,-19.28,-999
1018217,2009,-999,146.030598,-17.523863,-999
1019198,1992,-999,146.255718,-20.0701,-999
1017050,1993,-999,146.26,-20.1,-999
1019198,1993,-999,146.255718,-20.0701,-999
1019198,2009,-999,146.255718,-20.0701,-999
1017456,1981,-999,145.785971,-17.091901,-999
1017456,1982,-999,145.785971,-17.091901,-999
1019448,1995,-999,145.741,-16.925,-999
1017454,1996,-999,145.751,-16.936,-999
1017446,1997,-999,145.739,-16.844,-999
1017450,1997,-999,145.749,-16.852,-999
1017454,1997,-999,145.762,-16.934,-999
1019446,1997,-999,145.765,-16.925,-999
1019448,1997,-999,145.759,-16.906,-999
1017446,1998,-999,145.739,-16.844,-999
1017450,1998,-999,145.749,-16.852,-999
1017454,1998,-999,145.762,-16.934,-999
1019446,1998,-999,145.765,-16.925,-999
1019448,1998,-999,145.759,-16.906,-999
1017446,1999,-999,145.739,-16.844,-999
1017450,1999,-999,145.749,-16.852,-999
1017454,1999,-999,145.762,-16.934,-999
1019446,1999,-999,145.765,-16.925,-999
1019448,1999,-999,145.759,-16.906,-999
1017444,2002,-999,145.69243,-16.821056,-999
1016245,2003,-999,145.745602,-17.015752,-999
1016246,2003,-999,145.680757,-16.790655,-999
1017444,2003,-999,145.69243,-16.821056,-999
1017450,2003,-999,145.745,-16.881,-999
1019448,2003,-999,145.76,-16.91,-999
1017450,2004,-999,145.745,-16.881,-999
1019448,2004,-999,145.757,-16.919,-999
1017456,2006,-999,145.787,-17.093,-999
1018028,2008,-999,145.7656,-16.9397,-999
1019446,2008,-999,145.770859,-16.920334,-999
1019447,2008,-999,145.831714,-17.108409,-999
1019448,2008,-999,145.762,-16.924,-999
1018221,2009,-999,145.872196,-16.915762,-999
1019446,2009,-999,145.770859,-16.920334,-999
1019447,2009,-999,145.831714,-17.108409,-999
1019448,2009,-999,145.762,-16.924,-999
1017443,1981,-999,142.218175,-10.580803,-999
1018704,1981,-999,142.157135,-10.65251,-999
1017443,1982,-999,142.218175,-10.580803,-999
1018704,1982,-999,142.157135,-10.65251,-999
1018704,1983,-999,142.157135,-10.65251,-999
1018704,1995,-999,142.157135,-10.65251,-999
1015534,1996,-999,143.769822,-9.59398,-999
1015536,1996,-999,143.409805,-9.755558,-999
1015537,1996,-999,144.051089,-9.917449,-999
1016709,1996,-999,142.1378,-10.3858,-999
1017442,1996,-999,142.775095,-9.902865,-999
1017443,1996,-999,142.218175,-10.580803,-999
1018704,1996,-999,142.157135,-10.65251,-999
1015534,1997,-999,143.769822,-9.59398,-999
1015536,1997,-999,143.409805,-9.755558,-999
1015537,1997,-999,144.051089,-9.917449,-999
1016709,1997,-999,142.1378,-10.3858,-999
1017442,1997,-999,142.775095,-9.902865,-999
1017443,1997,-999,142.218175,-10.580803,-999
1018704,1997,-999,142.157135,-10.65251,-999
1018704,1998,-999,142.157135,-10.65251,-999
1018704,1999,-999,142.157135,-10.65251,-999
1018704,2000,-999,142.157135,-10.65251,-999
1017442,2003,-999,142.775095,-9.902611,-999
1018704,2003,-999,142.157135,-10.65251,-999
1017442,2004,-999,142.775095,-9.902611,-999
1017443,2004,-999,142.218175,-10.580803,-999
1018704,2004,-999,142.157135,-10.65251,-999
1017443,2005,-999,142.218175,-10.580803,-999
1018704,2006,-999,142.157135,-10.65251,-999
1018704,2008,-999,142.157135,-10.65251,-999
1018216,2009,-999,142.32502,-10.908156,-999
1018704,2009,-999,142.157135,-10.65251,-999
1017778,1981,-999,145.3702,-16.4618,-999
1017778,1982,-999,145.3702,-16.4618,-999
1017778,1997,-999,145.3702,-16.4618,-999
1019450,1997,-999,145.4627,-16.4861,-999
1017778,1998,-999,145.3702,-16.4618,-999
1019450,1998,-999,145.4627,-16.4861,-999
1017778,1999,-999,145.3702,-16.4618,-999
1019450,1999,-999,145.4627,-16.4861,-999
1017778,2000,-999,145.3702,-16.4618,-999
1019450,2000,-999,145.4627,-16.4861,-999
1017778,2003,-999,145.3702,-16.4618,-999
1017778,2008,-999,145.3702,-16.4618,-999
1019450,2008,-999,145.465833,-16.483979,-999
1019450,2009,-999,145.46666,-16.483334,-999
1018948,1977,-999,-82.3594,23.1366,-999
1016846,1981,-999,-80.43,22.14,-999
1016847,1981,-999,-80.39,22.24,-999
1018775,1981,-999,-82.2693,23.0727,-999
1018948,1981,-999,-82.3594,23.1366,-999
1019260,1981,-999,-82.385988,23.10026,-999
1016653,1997,-999,-75.992632,20.213234,-999
1016654,1997,-999,-75.848336,20.187941,-999
1016668,1997,-999,-77.91368,21.38667,-999
1016669,1997,-999,-75.2,20.14,-999
1016777,1997,-999,-75.781514,20.097588,-999
1016778,1997,-999,-75.99358,20.044803,-999
1016781,1997,-999,-75.807443,20.044803,-999
1016782,1997,-999,-75.771682,20.057302,-999
1016784,1997,-999,-75.821334,20.034617,-999
1016787,1997,-999,-75.729655,20.03369,-999
1016788,1997,-999,-75.973207,19.996648,-999
1016791,1997,-999,-75.754658,19.985536,-999
1016792,1997,-999,-75.537962,19.941085,-999
1018588,1997,-999,-75.786144,20.021652,-999
1018776,1997,-999,-75.822,20.029,-999
1018607,2001,-999,-82.45,23.1,-999
1018609,2001,-999,-82.43,23.07,-999
1018610,2001,-999,-82.21,23.05,-999
1018611,2001,-999,-80.12,22.37,-999
1018612,2001,-999,-79.78,22.25,-999
1018613,2001,-999,-77.71,21.36,-999
1018614,2001,-999,-77.5,20.73,-999
1018948,2001,-999,-82.36,23.13,-999
1019260,2001,-999,-82.38,23.1,-999
1018607,2002,-999,-82.45,23.1,-999
1018609,2002,-999,-82.43,23.07,-999
1018610,2002,-999,-82.21,23.05,-999
1018611,2002,-999,-80.12,22.37,-999
1018612,2002,-999,-79.78,22.25,-999
1018613,2002,-999,-77.71,21.36,-999
1018614,2002,-999,-77.5,20.73,-999
1018948,2002,-999,-82.36,23.13,-999
1019260,2002,-999,-82.364531,23.10326,-999
1018510,2006,-999,-82.324438,23.020538,-999
1018511,2006,-999,-82.369356,23.134201,-999
1018607,2006,-999,-82.482465,23.076122,-999
1019260,2006,-999,-82.386754,23.101214,-999
1013954,2009,-999,-82.441154,23.105793,-999
1018511,2009,-999,-82.364166,23.138332,-999
1018816,1963,-999,-76.789055,17.989836,-999
1017273,1977,-999,-76.749816,18.009264,-999
1018816,2007,-999,-76.789742,17.99506,-999
1014125,2010,-999,-63.045818,18.025999,-999
1017185,1991,-999,-52.65,5.15,-999
1018143,1991,-999,-54.03,5.5,-999
1019362,1991,-999,-52.33,4.93,-999
1017185,1992,-999,-52.65,5.15,-999
1018143,1992,-999,-54.03,5.5,-999
1019362,1992,-999,-52.33,4.93,-999
1018143,1993,-999,-54.030962,5.499463,-999
1019362,1993,-999,-52.32379,4.923358,-999
1018143,1994,-999,-54.030962,5.499463,-999
1019362,1994,-999,-52.32379,4.923358,-999
1018143,1995,-999,-54.030962,5.499463,-999
1019362,1995,-999,-52.32379,4.923358,-999
1018143,1996,-999,-54.030962,5.499463,-999
1018558,1996,-999,-52.6465,5.16378,-999
1018143,1997,-999,-54.030962,5.499463,-999
1018558,1997,-999,-52.6465,5.16378,-999
1019362,1997,-999,-52.32379,4.923358,-999
1018143,1998,-999,-54.030962,5.499463,-999
1018558,1998,-999,-52.6465,5.16378,-999
1019362,1998,-999,-52.32379,4.923358,-999
1019362,1999,-999,-52.32379,4.923358,-999
1018143,2000,-999,-54.030962,5.499463,-999
1019362,2000,-999,-52.32379,4.923358,-999
1016933,2001,-999,-53.26,5.46,-999
1016934,2001,-999,-53.21,5.48,-999
